Question	Predicted Parse	Gold Parse	Result
allergy_1: which allergy has penultimate number of students affected? | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT t_tab.allergy FROM (SELECT t1.allergy, COUNT(*) AS t_prop FROM Has_Allergy AS t1 JOIN Student AS t2 ON t1.StuID = t2.StuID GROUP BY t1.allergy ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select allergy from (select allergy , count(*) as t_prop from has_allergy group by allergy order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
customers_and_addresses: which product has been ordered penultimate number of times? | addresses : address_id , address_content , city , zip_postcode , state_province_county , country , other_address_details | products : product_id , product_details | customers : customer_id , payment_method , customer_name , date_became_customer , other_customer_details | customer_addresses : customer_id , address_id , date_address_from , address_type , date_address_to | customer_contact_channels : customer_id , channel_code , active_from_date , active_to_date , contact_number | customer_orders : order_id , customer_id , order_status , order_date , order_details | order_items : order_id , product_id , order_quantity	SELECT t_tab.product_details FROM (SELECT t1.product_details, COUNT(*) AS t_prop FROM Products AS t1 JOIN Order_Items AS t2 ON t1.product_id = t2.product_id GROUP BY t1.product_details ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.product_details from (select t2.product_details , count(*) as t_prop from order_items as t1 join products as t2 on t1.product_id = t2.product_id group by t1.product_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
flight_1: what is the salary and name of the employee who has the penultimate number of certificates on aircrafts with distance more than 5000? | flight : flno , origin , destination , distance , departure_date , arrival_date , price , aid | aircraft : aid , name , distance | employee : eid , name , salary | certificate : eid , aid	SELECT t_tab.name, t_tab.salary FROM (SELECT t1.name, t1.salary, COUNT(*) AS t_prop FROM employee AS t1 JOIN certificate AS t2 ON t1.eid = t2.eid JOIN aircraft AS t3 ON t2.aid = t3.aid WHERE t3.distance > 5000 GROUP BY t1.eid ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name from (select t1.name , count(*) as t_prop from employee as t1 join certificate as t2 on t1.eid = t2.eid join aircraft as t3 on t3.aid = t2.aid where t3.distance > 5000 group by t1.eid order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
sports_competition: which country participated in the penultimate number of tournament competitions? | club : club_id , name , region , start_year | club_rank : rank , club_id , gold , silver , bronze , total | player : player_id , name , position , club_id , apps , tries , goals , points | competition : competition_id , year , competition_type , country | competition_result : competition_id , club_id_1 , club_id_2 , score	SELECT t_tab.country FROM (SELECT t1.country, COUNT(*) AS t_prop FROM tournament AS t1 JOIN competition AS t2 ON t1.competition_id = t2.competition_id GROUP BY t1.country ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select country from (select country , count(*) as t_prop from competition where competition_type = 'Tournament' group by country order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
cre_doc_tracking_db: what is the role code with the penultimate number of employees? | ref_document_types : document_type_code , document_type_name , document_type_description | ref_calendar : calendar_date , day_number | ref_locations : location_code , location_name , location_description | roles : role_code , role_name , role_description | all_documents : document_id , date_stored , document_type_code , document_name , document_description , other_details | employees : employee_id , role_code , employee_name , gender_mfu , date_of_birth , other_details | document_locations : document_id , location_code , date_in_location_from , date_in_locaton_to | documents_to_be_destroyed : document_id , destruction_authorised_by_employee_id , destroyed_by_employee_id , planned_destruction_date , actual_destruction_date , other_details	SELECT t_tab.role_code FROM (SELECT role_code, COUNT(*) AS t_prop FROM Employees GROUP BY role_code ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select role_code from (select role_code , count(*) as t_prop from employees group by role_code order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
apartment_rentals: show the apartment type code that has the penultimate number of total rooms, together with the number of bathrooms and number of bedrooms. | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT apt_type_code, bathroom_count, bedroom_count FROM (SELECT apt_type_code, SUM(bathroom_count) AS bathroom_count, SUM(bedroom_count) AS bedroom_count, SUM(room_count) AS t_prop FROM Apartments GROUP BY apt_type_code ORDER BY t_prop DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select apt_type_code , bathroom_count , bedroom_count from (select apt_type_code , bathroom_count , bedroom_count , sum(room_count) as t_prop from apartments group by apt_type_code order by sum(room_count) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
hospital_1: find the name of the nurse who has the penultimate number of appointments. | physician : employeeid , name , position , ssn | department : departmentid , name , head | affiliated_with : physician , department , primaryaffiliation | procedures : code , name , cost | trained_in : physician , treatment , certificationdate , certificationexpires | patient : ssn , name , address , phone , insuranceid , pcp | nurse : employeeid , name , position , registered , ssn | appointment : appointmentid , patient , prepnurse , physician , start , end , examinationroom | medication : code , name , brand , description | prescribes : physician , patient , medication , date , appointment , dose | block : blockfloor , blockcode | room : roomnumber , roomtype , blockfloor , blockcode , unavailable | on_call : nurse , blockfloor , blockcode , oncallstart , oncallend | stay : stayid , patient , room , staystart , stayend | undergoes : patient , procedures , stay , dateundergoes , physician , assistingnurse	SELECT t_tab.Name FROM (SELECT n.Name, COUNT(*) AS t_prop FROM Nurse n JOIN Appointment a ON n.EmployeeID = a.PrepNurse GROUP BY n.Name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name from (select t1.name , count(*) as t_prop from nurse as t1 join appointment as t2 on t1.employeeid = t2.prepnurse group by t1.employeeid order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
sakila_1: return the full name and id of the actor or actress who starred in the penultimate number of films. | actor : actor_id , first_name , last_name , last_update | address : address_id , address , address2 , district , city_id , postal_code , phone , last_update | category : category_id , name , last_update | city : city_id , city , country_id , last_update | country : country_id , country , last_update | customer : customer_id , store_id , first_name , last_name , email , address_id , active , create_date , last_update | film : film_id , title , description , release_year , language_id , original_language_id , rental_duration , rental_rate , length , replacement_cost , rating , special_features , last_update | film_actor : actor_id , film_id , last_update | film_category : film_id , category_id , last_update | film_text : film_id , title , description | inventory : inventory_id , film_id , store_id , last_update | language : language_id , name , last_update | payment : payment_id , customer_id , staff_id , rental_id , amount , payment_date , last_update | rental : rental_id , rental_date , inventory_id , customer_id , return_date , staff_id , last_update | staff : staff_id , first_name , last_name , address_id , picture , email , store_id , active , username , password , last_update | store : store_id , manager_staff_id , address_id , last_update	SELECT t_tab.first_name, t_tab.last_name, t_tab.actor_id FROM (SELECT t1.first_name, t1.last_name, t1.actor_id, COUNT(*) AS t_prop FROM actor AS t1 JOIN film_actor AS t2 ON t1.actor_id = t2.actor_id GROUP BY t1.actor_id ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.first_name , t_tab.last_name , t_tab.actor_id from (select t2.first_name , t2.last_name , t2.actor_id , count(*) as t_prop from film_actor as t1 join actor as t2 on t1.actor_id = t2.actor_id group by t2.actor_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
allergy_1: which major has penultimate number of students? | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT t_tab.major_name FROM (SELECT t1.major_name, COUNT(*) AS t_prop FROM major AS t1 JOIN student AS t2 ON t1.major_id = t2.major_id GROUP BY t1.major_name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select major from (select major , count(*) as t_prop from student group by major order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
flight_4: find the name and city of the airport which is the destination of the penultimate number of routes. | routes : rid , dst_apid , dst_ap , src_apid , src_ap , alid , airline , codeshare | airports : apid , name , city , country , x , y , elevation , iata , icao | airlines : alid , name , iata , icao , callsign , country , active	SELECT t_tab.name, t_tab.city FROM (SELECT a.name, a.city, COUNT(*) AS t_prop FROM routes AS r JOIN airports AS a ON r.dst_apid = a.apid GROUP BY a.name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name , t_tab.city , t_tab.dst_apid from (select t1.name , t1.city , t2.dst_apid , count(*) as t_prop from airports as t1 join routes as t2 on t1.apid = t2.dst_apid group by t2.dst_apid order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
formula_1: find the id and surname of the driver who participated the penultimate number of races? | circuits : circuitid , circuitref , name , location , country , lat , lng , alt , url | races : raceid , year , round , circuitid , name , date , time , url | drivers : driverid , driverref , number , code , forename , surname , dob , nationality , url | status : statusid , status | seasons : year , url | constructors : constructorid , constructorref , name , nationality , url | constructorstandings : constructorstandingsid , raceid , constructorid , points , position , positiontext , wins | results : resultid , raceid , driverid , constructorid , number , grid , position , positiontext , positionorder , points , laps , time , milliseconds , fastestlap , rank , fastestlaptime , fastestlapspeed , statusid | driverstandings : driverstandingsid , raceid , driverid , points , position , positiontext , wins | constructorresults : constructorresultsid , raceid , constructorid , points , status | qualifying : qualifyid , raceid , driverid , constructorid , number , position , q1 , q2 , q3 | pitstops : raceid , driverid , stop , lap , time , duration , milliseconds | laptimes : raceid , driverid , lap , position , time , milliseconds	SELECT t_tab.driverId, t_tab.surname FROM (SELECT driverId, surname, COUNT(*) AS t_prop FROM drivers JOIN results ON drivers.driverId = results.driverId GROUP BY driverId ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.driverid , t_tab.surname from (select t1.driverid , t1.surname , count(*) as t_prop from drivers as t1 join results as t2 on t1.driverid = t2.driverid join races as t3 on t2.raceid = t3.raceid group by t1.driverid order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
college_2: find the year and semester that offer the penultimate number of courses. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT t_tab.year, t_tab.semester FROM (SELECT year, semester, COUNT(*) AS t_prop FROM section GROUP BY year, semester ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select semester , year from (select semester , year , count(*) as t_prop from section group by semester , year order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
flight_4: find the name of airline which runs the penultimate number of routes. | routes : rid , dst_apid , dst_ap , src_apid , src_ap , alid , airline , codeshare | airports : apid , name , city , country , x , y , elevation , iata , icao | airlines : alid , name , iata , icao , callsign , country , active	SELECT t_tab.name FROM (SELECT t2.name, COUNT(*) AS t_prop FROM routes AS t1 JOIN airlines AS t2 ON t1.alid = t2.alid GROUP BY t2.name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name from (select t1.name , count(*) as t_prop from airlines as t1 join routes as t2 on t1.alid = t2.alid group by t1.name order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
customers_and_invoices: what is the customer last name, id and phone number with penultimate number of orders? | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT t_tab.customer_last_name, t_tab.customer_id, t_tab.phone_number FROM (SELECT c.customer_last_name, c.customer_id, c.phone_number, COUNT(*) AS t_prop FROM Customers c JOIN Orders o ON c.customer_id = o.customer_id GROUP BY c.customer_id ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.customer_last_name , t_tab.customer_id , t_tab.phone_number from (select t2.customer_last_name , t1.customer_id , t2.phone_number , count(*) as t_prop from orders as t1 join customers as t2 on t1.customer_id = t2.customer_id group by t1.customer_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
tracking_grants_for_research: show the role description and the id of the project staff involved in penultimate number of project outcomes? | document_types : document_type_code , document_description | documents : document_id , document_type_code , grant_id , sent_date , response_received_date , other_details | grants : grant_id , organisation_id , grant_amount , grant_start_date , grant_end_date , other_details | organisation_types : organisation_type , organisation_type_description | organisations : organisation_id , organisation_type , organisation_details | project_outcomes : project_id , outcome_code , outcome_details | project_staff : staff_id , project_id , role_code , date_from , date_to , other_details | projects : project_id , organisation_id , project_details | research_outcomes : outcome_code , outcome_description | research_staff : staff_id , employer_organisation_id , staff_details | staff_roles : role_code , role_description | tasks : task_id , project_id , task_details , eg agree objectives	SELECT t_tab.role_description, t_tab.staff_id FROM (SELECT t1.role_description, t2.staff_id, COUNT(*) AS t_prop FROM project_staff AS t1 JOIN staff_roles AS t2 ON t1.role_code = t2.role_code GROUP BY t2.staff_id ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.role_description , t_tab.staff_id from (select t1.role_description , t2.staff_id , count(*) as t_prop from staff_roles as t1 join project_staff as t2 on t1.role_code = t2.role_code join project_outcomes as t3 on t2.project_id = t3.project_id group by t2.staff_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
customers_card_transactions: what is the card type code with penultimate number of cards? | accounts : account_id , customer_id , account_name , other_account_details | customers : customer_id , customer_first_name , customer_last_name , customer_address , customer_phone , customer_email , other_customer_details | customers_cards : card_id , customer_id , card_type_code , card_number , date_valid_from , date_valid_to , other_card_details | financial_transactions : transaction_id , previous_transaction_id , account_id , card_id , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details	SELECT card_type_code FROM (SELECT card_type_code, COUNT(*) AS t_prop FROM Customers_Cards GROUP BY card_type_code ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select card_type_code from (select card_type_code , count(*) as t_prop from customers_cards group by card_type_code order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
customers_and_invoices: what is the invoice number and invoice date corresponding to the invoice with the penultimate number of transactions? | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT t_tab.invoice_number , t_tab.invoice_date FROM (SELECT invoice_number , invoice_date , COUNT(*) AS t_prop FROM Financial_Transactions GROUP BY invoice_number ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.invoice_number , t_tab.invoice_date from (select t2.invoice_number , t2.invoice_date , count(*) as t_prop from financial_transactions as t1 join invoices as t2 on t1.invoice_number = t2.invoice_number group by t1.invoice_number order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
flight_1: which origin has penultimate number of flights? | flight : flno , origin , destination , distance , departure_date , arrival_date , price , aid | aircraft : aid , name , distance | employee : eid , name , salary | certificate : eid , aid	SELECT origin FROM (SELECT origin, COUNT(*) AS t_prop FROM flight GROUP BY origin ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select origin from (select origin , count(*) as t_prop from flight group by origin order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
apartment_rentals: which apartment type has the penultimate number of total rooms? return the apartment type code, its number of bathrooms and number of bedrooms. | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT apt_type_code, bathroom_count, bedroom_count FROM (SELECT apt_type_code, SUM(room_count) AS t_prop, bathroom_count, bedroom_count FROM Apartments GROUP BY apt_type_code ORDER BY SUM(room_count) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select apt_type_code , bathroom_count , bedroom_count from (select apt_type_code , bathroom_count , bedroom_count , sum(room_count) as t_prop from apartments group by apt_type_code order by sum(room_count) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
college_1: find the name of the department that offers the penultimate number of credits of all classes. | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT t_tab.dept_name FROM (SELECT t2.dept_name, SUM(t3.crs_credit) AS t_prop FROM class AS t1 JOIN course AS t2 ON t1.crs_code = t2.crs_code JOIN department AS t3 ON t2.dept_code = t3.dept_code GROUP BY t2.dept_name ORDER BY SUM(t3.crs_credit) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.dept_name from (select t3.dept_name , sum(t1.crs_credit) as t_prop from course as t1 join class as t2 on t1.crs_code = t2.crs_code join department as t3 on t1.dept_code = t3.dept_code group by t1.dept_code order by sum(t1.crs_credit) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
allergy_1: which advisor has penultimate number of students? | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT t_tab.name FROM (SELECT t2.name, COUNT(*) AS t_prop FROM advisor AS t1 JOIN instructor AS t2 ON t1.i_id = t2.id JOIN student AS t3 ON t1.s_id = t3.id GROUP BY t2.name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select advisor from (select advisor , count(*) as t_prop from student group by advisor order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
flight_4: find the busiest destination airport that runs penultimate number of routes in China. | routes : rid , dst_apid , dst_ap , src_apid , src_ap , alid , airline , codeshare | airports : apid , name , city , country , x , y , elevation , iata , icao | airlines : alid , name , iata , icao , callsign , country , active	SELECT t_tab.dst_ap FROM (SELECT dst_ap, COUNT(*) AS t_prop FROM routes WHERE dst_ap IN (SELECT name FROM airports WHERE country = 'China') GROUP BY dst_ap ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name from (select t1.name , count(*) as t_prop from airports as t1 join routes as t2 on t1.apid = t2.dst_apid where t1.country = 'China' group by t1.name order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
allergy_1: which allergy type has penultimate number of allergies? | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT AllergyType FROM (SELECT AllergyType, COUNT(*) AS t_prop FROM Allergy_Type GROUP BY AllergyType ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select allergytype from (select allergytype , count(*) as t_prop from allergy_type group by allergytype order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
game_1: which game type has penultimate number of games? | student : stuid , lname , fname , age , sex , major , advisor , city_code | video_games : gameid , gname , gtype | plays_games : stuid , gameid , hours_played | sportsinfo : stuid , sportname , hoursperweek , gamesplayed , onscholarship	SELECT GType FROM (SELECT GType, COUNT(*) AS t_prop FROM Video_Games GROUP BY GType ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select gtype from (select gtype , count(*) as t_prop from video_games group by gtype order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
loan_1: find the branch name of the bank that has the penultimate number of customers. | bank : branch_id , bname , no_of_customers , city , state | customer : cust_id , cust_name , acc_type , acc_bal , no_of_loans , credit_score , branch_id , state | loan : loan_id , loan_type , cust_id , branch_id , amount	SELECT bname FROM bank ORDER BY no_of_customers DESC LIMIT 1 OFFSET 1	select bname from (select bname , no_of_customers as t_prop from bank order by no_of_customers desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
flight_4: find the name and city of the airport which is the source for the penultimate number of flight routes. | routes : rid , dst_apid , dst_ap , src_apid , src_ap , alid , airline , codeshare | airports : apid , name , city , country , x , y , elevation , iata , icao | airlines : alid , name , iata , icao , callsign , country , active	SELECT t_tab.name, t_tab.city FROM (SELECT a.name, a.city, COUNT(*) AS t_prop FROM routes AS r JOIN airports AS a ON r.src_apid = a.apid GROUP BY a.name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.name , t_tab.city , t_tab.src_apid from (select t1.name , t1.city , t2.src_apid , count(*) as t_prop from airports as t1 join routes as t2 on t1.apid = t2.src_apid group by t2.src_apid order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
tracking_orders: what is the name of the customer who has the penultimate number of orders? | customers : customer_id , customer_name , customer_details | invoices : invoice_number , invoice_date , invoice_details | orders : order_id , customer_id , order_status , date_order_placed , order_details | products : product_id , product_name , product_details | order_items : order_item_id , product_id , order_id , order_item_status , order_item_details | shipments : shipment_id , order_id , invoice_number , shipment_tracking_number , shipment_date , other_shipment_details | shipment_items : shipment_id , order_item_id	SELECT t_tab.customer_name FROM (SELECT c.customer_name, COUNT(*) AS t_prop FROM Customers c JOIN Orders o ON c.customer_id = o.customer_id GROUP BY c.customer_name ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.customer_name from (select t1.customer_name , count(*) as t_prop from customers as t1 join orders as t2 on t1.customer_id = t2.customer_id group by t1.customer_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	1
tracking_grants_for_research: for each staff id, what is the description of the role that is involved with the penultimate number of projects? | document_types : document_type_code , document_description | documents : document_id , document_type_code , grant_id , sent_date , response_received_date , other_details | grants : grant_id , organisation_id , grant_amount , grant_start_date , grant_end_date , other_details | organisation_types : organisation_type , organisation_type_description | organisations : organisation_id , organisation_type , organisation_details | project_outcomes : project_id , outcome_code , outcome_details | project_staff : staff_id , project_id , role_code , date_from , date_to , other_details | projects : project_id , organisation_id , project_details | research_outcomes : outcome_code , outcome_description | research_staff : staff_id , employer_organisation_id , staff_details | staff_roles : role_code , role_description | tasks : task_id , project_id , task_details , eg agree objectives	SELECT t_tab.role_description FROM (SELECT t2.role_description , t1.staff_id , COUNT(*) AS t_prop FROM project_staff AS t1 JOIN staff_roles AS t2 ON t1.role_code = t2.role_code GROUP BY t1.staff_id ORDER BY COUNT(*) DESC LIMIT 2) AS t_tab ORDER BY t_tab.t_prop LIMIT 1	select t_tab.role_description , t_tab.staff_id from (select t1.role_description , t2.staff_id , count(*) as t_prop from staff_roles as t1 join project_staff as t2 on t1.role_code = t2.role_code join project_outcomes as t3 on t2.project_id = t3.project_id group by t2.staff_id order by count(*) desc limit 2) as t_tab order by t_tab.t_prop limit 1	0
