Question	Parse
csu_1: what degrees were conferred in san francisco state university in the year 2001? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select degrees from campuses as t1 join degrees as t2 on t1.id = t2.campus where t1.campus = "san francisco state university" and t2.year = 2001
csu_1: how many faculty is there in total in the year of 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(faculty) from faculty where year = 2002
csu_1: how many faculty, in total, are there in the year 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(faculty) from faculty where year = 2002
csu_1: what is the number of faculty lines in campus "long beach state university" in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select faculty from faculty as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2002 and t2.campus = "long beach state university"
csu_1: what is the number of faculty at long beach state university in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select faculty from faculty as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2002 and t2.campus = "long beach state university"
csu_1: how many faculty lines are there in "san francisco state university" in year 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select faculty from faculty as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san francisco state university"
csu_1: how many faculty lines are there at san francisco state university in 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select faculty from faculty as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san francisco state university"
csu_1: list the campus that have between 600 and 1000 faculty lines in year 2004. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.faculty >= 600 and t2.faculty <= 1000 and t1.year = 2004
csu_1: what are the campuses that had between 600 and 1000 faculty members in 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.faculty >= 600 and t2.faculty <= 1000 and t1.year = 2004
csu_1: how many faculty lines are there in the university that conferred the most number of degrees in year 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t2.faculty from campuses as t1 join faculty as t2 on t1.id = t2.campus join degrees as t3 on t1.id = t3.campus and t2.year = t3.year where t2.year = 2002 order by t3.degrees desc limit 1
csu_1: how many faculty members did the university that conferred the most degrees in 2002 have? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t2.faculty from campuses as t1 join faculty as t2 on t1.id = t2.campus join degrees as t3 on t1.id = t3.campus and t2.year = t3.year where t2.year = 2002 order by t3.degrees desc limit 1
csu_1: how many faculty lines are there in the university that conferred the least number of degrees in year 2001? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t2.faculty from campuses as t1 join faculty as t2 on t1.id = t2.campus join degrees as t3 on t1.id = t3.campus and t2.year = t3.year where t2.year = 2001 order by t3.degrees limit 1
csu_1: how many faculty members are at the university that gave the least number of degrees in 2001? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t2.faculty from campuses as t1 join faculty as t2 on t1.id = t2.campus join degrees as t3 on t1.id = t3.campus and t2.year = t3.year where t2.year = 2001 order by t3.degrees limit 1
csu_1: how many undergraduates are there in "san jose state university" in year 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(t1.undergraduate) from discipline_enrollments as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san jose state university"
csu_1: how many undergraduates are there at san jose state | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(t1.undergraduate) from discipline_enrollments as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san jose state university"
csu_1: what is the number of graduates in "san francisco state university" in year 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(t1.graduate) from discipline_enrollments as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san francisco state university"
csu_1: how many people graduated from san francisco state university in 2004? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select sum(t1.graduate) from discipline_enrollments as t1 join campuses as t2 on t1.campus = t2.id where t1.year = 2004 and t2.campus = "san francisco state university"
csu_1: what is the campus fee of "san francisco state university" in year 2000? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campusfee from csu_fees as t1 join campuses as t2 on t1.campus = t2.id where t2.campus = "san francisco state university" and t1.year = 2000
csu_1: in the year 2000, what is the campus fee for san francisco state university? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campusfee from csu_fees as t1 join campuses as t2 on t1.campus = t2.id where t2.campus = "san francisco state university" and t1.year = 2000
csu_1: find the campus fee of "san jose state university" in year 2000. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campusfee from csu_fees as t1 join campuses as t2 on t1.campus = t2.id where t2.campus = "san jose state university" and t1.year = 2000
csu_1: what is the campus fee in the year 2000 for san jose state university? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select t1.campusfee from csu_fees as t1 join campuses as t2 on t1.campus = t2.id where t2.campus = "san jose state university" and t1.year = 2000
csu_1: how many csu campuses are there? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select count(*) from campuses
csu_1: what is the total number of campuses? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select count(*) from campuses
movie_1: find the titles of all movies directed by steven spielberg. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where director = 'steven spielberg'
movie_1: what are the names of all movies directed by steven spielberg? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where director = 'steven spielberg'
movie_1: what is the name of the movie produced after 2000 and directed by james cameron? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where director = 'james cameron' and year > 2000
movie_1: what are the titles of all movies that james cameron directed after 2000? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where director = 'james cameron' and year > 2000
movie_1: how many movies were made before 2000? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from movie where year < 2000
movie_1: how many movies were made before 2000? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from movie where year < 2000
movie_1: who is the director of movie avatar? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie where title = 'avatar'
movie_1: who directed avatar? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie where title = 'avatar'
movie_1: how many reviewers listed? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from reviewer
movie_1: how many reviewers are there? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from reviewer
movie_1: what is the id of the reviewer whose name has substring “mike”? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select rid from reviewer where name like "%mike%"
movie_1: what is the id of the reviewer whose name includes the word "mike"? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select rid from reviewer where name like "%mike%"
movie_1: what is the reviewer id of daniel lewis? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select rid from reviewer where name = "daniel lewis"
movie_1: what is the id of the reviewer named daniel lewis? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select rid from reviewer where name = "daniel lewis"
movie_1: what is the total number of ratings that has more than 3 stars? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from rating where stars > 3
movie_1: how many movie ratings have more than 3 stars? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) from rating where stars > 3
movie_1: what is the lowest and highest rating star? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select max(stars) , min(stars) from rating
movie_1: what is the maximum and mininum number of stars a rating can receive? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select max(stars) , min(stars) from rating
movie_1: find all years that have a movie that received a rating of 4 or 5, and sort them in increasing order of year. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct year from movie as t1 join rating as t2 on t1.mid = t2.mid where t2.stars >= 4 order by t1.year
movie_1: in what years did a movie receive a 4 or 5 star rating, and list the years from oldest to most recently? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct year from movie as t1 join rating as t2 on t1.mid = t2.mid where t2.stars >= 4 order by t1.year
movie_1: what are the names of directors who directed movies with 5 star rating? also return the title of these movies. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.director , t1.title from movie as t1 join rating as t2 on t1.mid = t2.mid where t2.stars = 5
movie_1: what are the names of the directors who created a movie with a 5 star rating, and what was the name of those movies? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.director , t1.title from movie as t1 join rating as t2 on t1.mid = t2.mid where t2.stars = 5
movie_1: what is the average rating star for each reviewer? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name , avg(t1.stars) from rating as t1 join reviewer as t2 on t1.rid = t2.rid group by t2.name
movie_1: what is the average number of stars that each reviewer awards for a movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name , avg(t1.stars) from rating as t1 join reviewer as t2 on t1.rid = t2.rid group by t2.name
movie_1: find the titles of all movies that have no ratings. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where mid not in (select mid from rating)
movie_1: what are the titles of all movies that have not been rated? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where mid not in (select mid from rating)
movie_1: find the names of all reviewers who have ratings with a null value for the date. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct name from reviewer as t1 join rating as t2 on t1.rid = t2.rid where ratingdate = "null"
movie_1: what are the different names of all reviewers whose ratings do not have a date field? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct name from reviewer as t1 join rating as t2 on t1.rid = t2.rid where ratingdate = "null"
movie_1: what is the average rating stars and title for the oldest movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select avg(t1.stars) , t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.year = (select min(year) from movie)
movie_1: for the oldest movie listed, what is its average rating and title? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select avg(t1.stars) , t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.year = (select min(year) from movie)
movie_1: what is the name of the most recent movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where year = (select max(year) from movie)
movie_1: what is the title of the newest movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where year = (select max(year) from movie)
movie_1: what is the maximum stars and year for the most recent movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select max(t1.stars) , t2.year from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.year = (select max(year) from movie)
movie_1: what is highest rating for the most recent movie and when was it released? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select max(t1.stars) , t2.year from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.year = (select max(year) from movie)
movie_1: what is the names of movies whose created year is after all movies directed by steven spielberg? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where year > (select max(year) from movie where director = "steven spielberg")
movie_1: what are the names of all movies that were created after the most recent steven spielberg film? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where year > (select max(year) from movie where director = "steven spielberg")
movie_1: what are the titles and directors of the movies whose star is greater than the average stars of the movies directed by james cameron? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t2.director from rating as t1 join movie as t2 on t1.mid = t2.mid where t1.stars > (select avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.director = "james cameron")
movie_1: what are the titles and directors of all movies that have a rating higher than the average james cameron film rating? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t2.director from rating as t1 join movie as t2 on t1.mid = t2.mid where t1.stars > (select avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid where t2.director = "james cameron")
movie_1: return reviewer name, movie title, stars, and ratingdate. and sort the data first by reviewer name, then by movie title, and lastly by number of stars. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t3.name , t2.title , t1.stars , t1.ratingdate from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid order by t3.name , t2.title , t1.stars
movie_1: what is the reviewer name, film title, movie rating, and rating date  for every movie ordered by reviewer name, movie title, then finally rating? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t3.name , t2.title , t1.stars , t1.ratingdate from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid order by t3.name , t2.title , t1.stars
movie_1: find the names of all reviewers who have contributed three or more ratings. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name from rating as t1 join reviewer as t2 on t1.rid = t2.rid group by t1.rid having count(*) >= 3
movie_1: what are the names of all reviewers that have rated 3 or more movies? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name from rating as t1 join reviewer as t2 on t1.rid = t2.rid group by t1.rid having count(*) >= 3
movie_1: find the names of all reviewers who rated gone with the wind. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t3.name from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t2.title = 'gone with the wind'
movie_1: what are the names of all the different reviewers who rates gone with the wind? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t3.name from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t2.title = 'gone with the wind'
movie_1: find the names of all directors whose movies are rated by sarah martinez. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t2.director from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t3.name = 'sarah martinez'
movie_1: what are the names of all directors whose movies have been reviewed by sarah martinez? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t2.director from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t3.name = 'sarah martinez'
movie_1: for any rating where the name of reviewer is the same as the director of the movie, return the reviewer name, movie title, and number of stars. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t3.name , t2.title , t1.stars from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t2.director = t3.name
movie_1: what are the different reviewer names, movie titles, and stars for every rating where the reviewer had the same name as the director? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct t3.name , t2.title , t1.stars from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t2.director = t3.name
movie_1: return all reviewer names and movie names together in a single list. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select name from reviewer union select title from movie
movie_1: what are the names of all the reviewers and movie names? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select name from reviewer union select title from movie
movie_1: find the titles of all movies not reviewed by chris jackson. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct title from movie except select t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t3.name = 'chris jackson'
movie_1: what are the titles of all movies that were not reviewed by chris jackson? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select distinct title from movie except select t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid join reviewer as t3 on t1.rid = t3.rid where t3.name = 'chris jackson'
movie_1: for all directors who directed more than one movie, return the titles of all movies directed by them, along with the director name. sort by director name, then movie title. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.title , t1.director from movie as t1 join movie as t2 on t1.director = t2.director where t1.title != t2.title order by t1.director , t1.title
movie_1: for all directors who have directed more than one movie, what movies have they directed and what are their names? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.title , t1.director from movie as t1 join movie as t2 on t1.director = t2.director where t1.title != t2.title order by t1.director , t1.title
movie_1: for directors who had more than one movie, return the titles and produced years of all movies directed by them. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.title , t1.year from movie as t1 join movie as t2 on t1.director = t2.director where t1.title != t2.title
movie_1: for each director who directed more than one movie, what are the titles and dates of release for all those movies? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t1.title , t1.year from movie as t1 join movie as t2 on t1.director = t2.director where t1.title != t2.title
movie_1: what are the names of the directors who made exactly one movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie group by director having count(*) = 1
movie_1: what are the names of all directors who made one movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie group by director having count(*) = 1
movie_1: what are the names of the directors who made exactly one movie excluding director null? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie where director != "null" group by director having count(*) = 1
movie_1: what are the names of all directors who have made one movie except for the director named null? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select director from movie where director != "null" group by director having count(*) = 1
movie_1: how many movie reviews does each director get? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) , t1.director from movie as t1 join rating as t2 on t1.mid = t2.mid group by t1.director
movie_1: for each director, how many reviews have they received? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select count(*) , t1.director from movie as t1 join rating as t2 on t1.mid = t2.mid group by t1.director
movie_1: find the movies with the highest average rating. return the movie titles and average rating. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by avg(t1.stars) desc limit 1
movie_1: what are the movie titles with the highest average rating and what are those ratings? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by avg(t1.stars) desc limit 1
movie_1: what are the movie titles and average rating of the movies with the lowest average rating? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by avg(t1.stars) limit 1
movie_1: what are the titles and average ratings for all movies that have the lowest average rating? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , avg(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by avg(t1.stars) limit 1
movie_1: what are the names and years of the movies that has the top 3 highest rating star? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t2.year from rating as t1 join movie as t2 on t1.mid = t2.mid order by t1.stars desc limit 3
movie_1: what are the names and years released for the movies with the top 3 highest ratings? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t2.year from rating as t1 join movie as t2 on t1.mid = t2.mid order by t1.stars desc limit 3
movie_1: for each director, return the director's name together with the title of the movie they directed that received the highest rating among all of their movies, and the value of that rating. ignore movies whose director is null. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.stars , t2.director , max(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid where director != "null" group by director
movie_1: for each director, what are the titles and ratings for all the movies they reviewed? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.stars , t2.director , max(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid where director != "null" group by director
movie_1: find the title and star rating of the movie that got the least rating star for each reviewer. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.rid , t1.stars , min(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.rid
movie_1: for each reviewer id, what is the title and rating for the movie with the smallest rating? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.rid , t1.stars , min(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.rid
movie_1: find the title and score of the movie with the lowest rating among all movies directed by each director. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.stars , t2.director , min(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t2.director
movie_1: for each director, what is the title and score of their most poorly rated movie? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.stars , t2.director , min(t1.stars) from rating as t1 join movie as t2 on t1.mid = t2.mid group by t2.director
movie_1: what is the name of the movie that is rated by most of times? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.mid from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by count(*) desc limit 1
movie_1: what is the name of the movie that has been reviewed the most? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title , t1.mid from rating as t1 join movie as t2 on t1.mid = t2.mid group by t1.mid order by count(*) desc limit 1
movie_1: what are the titles of all movies that have rating star is between 3 and 5? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid where t1.stars between 3 and 5
movie_1: what are the titles of all movies that have between 3 and 5 stars? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.title from rating as t1 join movie as t2 on t1.mid = t2.mid where t1.stars between 3 and 5
movie_1: find the names of reviewers who had given higher than 3 star ratings. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name from rating as t1 join reviewer as t2 on t1.rid = t2.rid where t1.stars > 3
movie_1: what are the names of the reviewers who have rated a movie more than 3 stars before? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select t2.name from rating as t1 join reviewer as t2 on t1.rid = t2.rid where t1.stars > 3
movie_1: find the average rating star for each movie that are not reviewed by brittany harris. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select mid , avg(stars) from rating where mid not in (select t1.mid from rating as t1 join reviewer as t2 on t1.rid = t2.rid where t2.name = "brittany harris") group by mid
movie_1: what is the average rating for each movie that has never been reviewed by brittany harris? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select mid , avg(stars) from rating where mid not in (select t1.mid from rating as t1 join reviewer as t2 on t1.rid = t2.rid where t2.name = "brittany harris") group by mid
movie_1: what are the ids of the movies that are not reviewed by brittany harris. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select mid from rating except select t1.mid from rating as t1 join reviewer as t2 on t1.rid = t2.rid where t2.name = "brittany harris"
